instrument,class,precursorAdduct,fragment,ppmMassRange,group,ParKey,ParValue
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 167.1076,5,0001307,sdlog,0.0491041723850073
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 179.1076,5,0001307,sdlog,0.0461590051306378
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 208.1103,5,0001307,sdlog,0.0363151713760526
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 214.2494,5,0001307,sdlog,0.0449742598373964
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 268.2963,5,0001307,sdlog,0.0460793868535154
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 312.2862,5,0001307,sdlog,0.04486120266767
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 59.0139,5,0001307,sdlog,0.22425245802498
MS:1002523,11(12)-EET{d11},[M-H]1-,precursor,5,0001307,sdlog,0.456501670990015
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 149.0970,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 167.1076,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 179.1076,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 208.1103,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 214.2494,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 268.2963,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 312.2862,5,0001307,shift,250
MS:1002523,11(12)-EET{d11},[M-H]1-,m/z 59.0139,5,0001307,shift,28.8600987664006
MS:1002523,11(12)-EET{d11},[M-H]1-,precursor,5,0001307,shift,0.709491428754968
MS:1002523,12-HEPE,[M-H]1-,m/z 107.0866,5,0001281,meanlog,5.68964416686472
MS:1002523,12-HEPE,[M-H]1-,m/z 135.1179,5,0001281,meanlog,5.64790334760077
MS:1002523,12-HEPE,[M-H]1-,m/z 163.1127,5,0001281,meanlog,5.66083420192228
MS:1002523,12-HEPE,[M-H]1-,m/z 179.1077,5,0001281,meanlog,5.61435289326058
MS:1002523,12-HEPE,[M-H]1-,m/z 208.1104,5,0001281,meanlog,5.59822822578428
MS:1002523,12-HEPE,[M-H]1-,m/z 255.2117,5,0001281,meanlog,5.62159600336954
MS:1002523,12-HEPE,[M-H]1-,m/z 273.2224,5,0001281,meanlog,5.62033342507517
MS:1002523,12-HEPE,[M-H]1-,m/z 299.2014,5,0001281,meanlog,5.59009285469918
MS:1002523,12-HEPE,[M-H]1-,m/z 59.0139,5,0001281,meanlog,4.37611222508981
MS:1002523,12-HEPE,[M-H]1-,precursor,5,0001281,meanlog,3.46958271720358
MS:1002523,12-HEPE,[M-H]1-,m/z 107.0866,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 135.1179,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 163.1127,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 179.1077,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 208.1104,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 255.2117,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 273.2224,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 299.2014,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 59.0139,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,precursor,5,0001281,model,dlnormPar
MS:1002523,12-HEPE,[M-H]1-,m/z 107.0866,5,0001281,scale,1.5401794998053
MS:1002523,12-HEPE,[M-H]1-,m/z 135.1179,5,0001281,scale,1.80680879607955
MS:1002523,12-HEPE,[M-H]1-,m/z 163.1127,5,0001281,scale,1.34247372383739
MS:1002523,12-HEPE,[M-H]1-,m/z 179.1077,5,0001281,scale,6.12048774295056
MS:1002523,12-HEPE,[M-H]1-,m/z 208.1104,5,0001281,scale,1.16427327641752
MS:1002523,12-HEPE,[M-H]1-,m/z 255.2117,5,0001281,scale,2.73255893030964
MS:1002523,12-HEPE,[M-H]1-,m/z 273.2224,5,0001281,scale,0.398119088444219
MS:1002523,12-HEPE,[M-H]1-,m/z 299.2014,5,0001281,scale,2.14939826766557
MS:1002523,12-HEPE,[M-H]1-,m/z 59.0139,5,0001281,scale,46.6258471511232
MS:1002523,12-HEPE,[M-H]1-,precursor,5,0001281,scale,9.86048475362581
MS:1002523,12-HEPE,[M-H]1-,m/z 107.0866,5,0001281,sdlog,0.0528878889383979
MS:1002523,12-HEPE,[M-H]1-,m/z 135.1179,5,0001281,sdlog,0.0399927684990365
MS:1002523,12-HEPE,[M-H]1-,m/z 163.1127,5,0001281,sdlog,0.0420622352904552
MS:1002523,12-HEPE,[M-H]1-,m/z 179.1077,5,0001281,sdlog,0.0414511117064242
MS:1002523,12-HEPE,[M-H]1-,m/z 208.1104,5,0001281,sdlog,0.0355725633744752
MS:1002523,12-HEPE,[M-H]1-,m/z 255.2117,5,0001281,sdlog,0.0394469969734978
MS:1002523,12-HEPE,[M-H]1-,m/z 273.2224,5,0001281,sdlog,0.0335590948081841
MS:1002523,12-HEPE,[M-H]1-,m/z 299.2014,5,0001281,sdlog,0.0417588802542445
MS:1002523,12-HEPE,[M-H]1-,m/z 59.0139,5,0001281,sdlog,0.485677723045351
MS:1002523,12-HEPE,[M-H]1-,precursor,5,0001281,sdlog,0.212647491603912
MS:1002523,12-HEPE,[M-H]1-,m/z 107.0866,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 135.1179,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 163.1127,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 179.1077,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 208.1104,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 255.2117,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 273.2224,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 299.2014,5,0001281,shift,250
MS:1002523,12-HEPE,[M-H]1-,m/z 59.0139,5,0001281,shift,-7.21100348078095
MS:1002523,12-HEPE,[M-H]1-,precursor,5,0001281,shift,18.1869390684298
MS:1002523,12-HETE,[M-H]1-,m/z 135.1179,5,0001295,meanlog,5.34767779539911
MS:1002523,12-HETE,[M-H]1-,m/z 163.1127,5,0001295,meanlog,5.66882793151405
MS:1002523,12-HETE,[M-H]1-,m/z 179.1076,5,0001295,meanlog,5.53861781682061
MS:1002523,12-HETE,[M-H]1-,m/z 208.1104,5,0001295,meanlog,5.61727329868317
MS:1002523,12-HETE,[M-H]1-,m/z 229.1960,5,0001295,meanlog,5.68716553876247
MS:1002523,12-HETE,[M-H]1-,m/z 257.2272,5,0001295,meanlog,5.65016837313635
MS:1002523,12-HETE,[M-H]1-,m/z 275.2377,5,0001295,meanlog,5.64030669057524
MS:1002523,12-HETE,[M-H]1-,m/z 301.2172,5,0001295,meanlog,5.62462839702607
MS:1002523,12-HETE,[M-H]1-,m/z 59.0139,5,0001295,meanlog,4.34840363336566
MS:1002523,12-HETE,[M-H]1-,precursor,5,0001295,meanlog,3.42347217119257
MS:1002523,12-HETE,[M-H]1-,m/z 135.1179,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 163.1127,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 179.1076,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 208.1104,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 229.1960,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 257.2272,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 275.2377,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 301.2172,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 59.0139,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,precursor,5,0001295,model,dlnormPar
MS:1002523,12-HETE,[M-H]1-,m/z 135.1179,5,0001295,scale,1.22461039357371
MS:1002523,12-HETE,[M-H]1-,m/z 163.1127,5,0001295,scale,0.841996311516519
MS:1002523,12-HETE,[M-H]1-,m/z 179.1076,5,0001295,scale,6.31755085399477
MS:1002523,12-HETE,[M-H]1-,m/z 208.1104,5,0001295,scale,0.581718020944392
MS:1002523,12-HETE,[M-H]1-,m/z 229.1960,5,0001295,scale,0.490778888216016
MS:1002523,12-HETE,[M-H]1-,m/z 257.2272,5,0001295,scale,2.29522690259759
MS:1002523,12-HETE,[M-H]1-,m/z 275.2377,5,0001295,scale,0.273206721637864
MS:1002523,12-HETE,[M-H]1-,m/z 301.2172,5,0001295,scale,2.61708165338543
MS:1002523,12-HETE,[M-H]1-,m/z 59.0139,5,0001295,scale,32.071142624866
MS:1002523,12-HETE,[M-H]1-,precursor,5,0001295,scale,14.2174003614723
MS:1002523,12-HETE,[M-H]1-,m/z 135.1179,5,0001295,sdlog,0.0481314090780033
MS:1002523,12-HETE,[M-H]1-,m/z 163.1127,5,0001295,sdlog,0.0513745293959539
MS:1002523,12-HETE,[M-H]1-,m/z 179.1076,5,0001295,sdlog,0.0419517719527557
MS:1002523,12-HETE,[M-H]1-,m/z 208.1104,5,0001295,sdlog,0.0309182359389454
MS:1002523,12-HETE,[M-H]1-,m/z 229.1960,5,0001295,sdlog,0.0306591053444286
MS:1002523,12-HETE,[M-H]1-,m/z 257.2272,5,0001295,sdlog,0.0364471406789746
MS:1002523,12-HETE,[M-H]1-,m/z 275.2377,5,0001295,sdlog,0.0286076402467075
MS:1002523,12-HETE,[M-H]1-,m/z 301.2172,5,0001295,sdlog,0.0412427565400136
MS:1002523,12-HETE,[M-H]1-,m/z 59.0139,5,0001295,sdlog,0.284370110700139
MS:1002523,12-HETE,[M-H]1-,precursor,5,0001295,sdlog,0.24902865428755
MS:1002523,12-HETE,[M-H]1-,m/z 135.1179,5,0001295,shift,175.007791923499
MS:1002523,12-HETE,[M-H]1-,m/z 163.1127,5,0001295,shift,250
MS:1002523,12-HETE,[M-H]1-,m/z 179.1076,5,0001295,shift,226.127834333986
MS:1002523,12-HETE,[M-H]1-,m/z 208.1104,5,0001295,shift,250
MS:1002523,12-HETE,[M-H]1-,m/z 229.1960,5,0001295,shift,250
MS:1002523,12-HETE,[M-H]1-,m/z 257.2272,5,0001295,shift,250
MS:1002523,12-HETE,[M-H]1-,m/z 275.2377,5,0001295,shift,250
MS:1002523,12-HETE,[M-H]1-,m/z 301.2172,5,0001295,shift,250
MS:1002523,12-HETE,[M-H]1-,m/z 59.0139,5,0001295,shift,6.75953501322035
MS:1002523,12-HETE,[M-H]1-,precursor,5,0001295,shift,16.4391396167742
MS:1002523,12-HETE{d8},[M-H]1-,m/z 140.1493,5,0001295,meanlog,5.34767779539911
MS:1002523,12-HETE{d8},[M-H]1-,m/z 169.1504,5,0001295,meanlog,5.66882793151405
MS:1002523,12-HETE{d8},[M-H]1-,m/z 184.1390,5,0001295,meanlog,5.53861781682061
MS:1002523,12-HETE{d8},[M-H]1-,m/z 214.1481,5,0001295,meanlog,5.61727329868317
MS:1002523,12-HETE{d8},[M-H]1-,m/z 237.2462,5,0001295,meanlog,5.68716553876247
MS:1002523,12-HETE{d8},[M-H]1-,m/z 265.2774,5,0001295,meanlog,5.65016837313635
MS:1002523,12-HETE{d8},[M-H]1-,m/z 283.2879,5,0001295,meanlog,5.64030669057524
MS:1002523,12-HETE{d8},[M-H]1-,m/z 309.2674,5,0001295,meanlog,5.62462839702607
MS:1002523,12-HETE{d8},[M-H]1-,m/z 59.0139,5,0001295,meanlog,4.34840363336566
MS:1002523,12-HETE{d8},[M-H]1-,precursor,5,0001295,meanlog,3.42347217119257
MS:1002523,12-HETE{d8},[M-H]1-,m/z 140.1493,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 169.1504,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 184.1390,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 214.1481,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 237.2462,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 265.2774,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 283.2879,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 309.2674,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 59.0139,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,precursor,5,0001295,model,dlnormPar
MS:1002523,12-HETE{d8},[M-H]1-,m/z 140.1493,5,0001295,scale,1.22461039357371
MS:1002523,12-HETE{d8},[M-H]1-,m/z 169.1504,5,0001295,scale,0.841996311516519
MS:1002523,12-HETE{d8},[M-H]1-,m/z 184.1390,5,0001295,scale,6.31755085399477
MS:1002523,12-HETE{d8},[M-H]1-,m/z 214.1481,5,0001295,scale,0.581718020944392
MS:1002523,12-HETE{d8},[M-H]1-,m/z 237.2462,5,0001295,scale,0.490778888216016
MS:1002523,12-HETE{d8},[M-H]1-,m/z 265.2774,5,0001295,scale,2.29522690259759
MS:1002523,12-HETE{d8},[M-H]1-,m/z 283.2879,5,0001295,scale,0.273206721637864
MS:1002523,12-HETE{d8},[M-H]1-,m/z 309.2674,5,0001295,scale,2.61708165338543
MS:1002523,12-HETE{d8},[M-H]1-,m/z 59.0139,5,0001295,scale,32.071142624866
MS:1002523,12-HETE{d8},[M-H]1-,precursor,5,0001295,scale,14.2174003614723
MS:1002523,12-HETE{d8},[M-H]1-,m/z 140.1493,5,0001295,sdlog,0.0481314090780033
MS:1002523,12-HETE{d8},[M-H]1-,m/z 169.1504,5,0001295,sdlog,0.0513745293959539
MS:1002523,12-HETE{d8},[M-H]1-,m/z 184.1390,5,0001295,sdlog,0.0419517719527557
MS:1002523,12-HETE{d8},[M-H]1-,m/z 214.1481,5,0001295,sdlog,0.0309182359389454
MS:1002523,12-HETE{d8},[M-H]1-,m/z 237.2462,5,0001295,sdlog,0.0306591053444286
MS:1002523,12-HETE{d8},[M-H]1-,m/z 265.2774,5,0001295,sdlog,0.0364471406789746
MS:1002523,12-HETE{d8},[M-H]1-,m/z 283.2879,5,0001295,sdlog,0.0286076402467075
MS:1002523,12-HETE{d8},[M-H]1-,m/z 309.2674,5,0001295,sdlog,0.0412427565400136
MS:1002523,12-HETE{d8},[M-H]1-,m/z 59.0139,5,0001295,sdlog,0.284370110700139
MS:1002523,12-HETE{d8},[M-H]1-,precursor,5,0001295,sdlog,0.24902865428755
MS:1002523,12-HETE{d8},[M-H]1-,m/z 140.1493,5,0001295,shift,175.007791923499
MS:1002523,12-HETE{d8},[M-H]1-,m/z 169.1504,5,0001295,shift,250
MS:1002523,12-HETE{d8},[M-H]1-,m/z 184.1390,5,0001295,shift,226.127834333986
MS:1002523,12-HETE{d8},[M-H]1-,m/z 214.1481,5,0001295,shift,250
MS:1002523,12-HETE{d8},[M-H]1-,m/z 237.2462,5,0001295,shift,250
MS:1002523,12-HETE{d8},[M-H]1-,m/z 265.2774,5,0001295,shift,250
MS:1002523,12-HETE{d8},[M-H]1-,m/z 283.2879,5,0001295,shift,250
MS:1002523,12-HETE{d8},[M-H]1-,m/z 309.2674,5,0001295,shift,250
MS:1002523,12-HETE{d8},[M-H]1-,m/z 59.0139,5,0001295,shift,6.75953501322035
MS:1002523,12-HETE{d8},[M-H]1-,precursor,5,0001295,shift,16.4391396167742
MS:1002523,12-HHTrE,[M-H]1-,m/z 113.0971,5,0001347,meanlog,4.86636417137402
MS:1002523,12-HHTrE,[M-H]1-,m/z 135.1179,5,0001347,meanlog,5.61432714608739
MS:1002523,12-HHTrE,[M-H]1-,m/z 163.1491,5,0001347,meanlog,5.66438382301821
MS:1002523,12-HHTrE,[M-H]1-,m/z 179.1077,5,0001347,meanlog,5.60073853122519
MS:1002523,12-HHTrE,[M-H]1-,m/z 189.1648,5,0001347,meanlog,5.10615197742318
MS:1002523,12-HHTrE,[M-H]1-,m/z 217.1959,5,0001347,meanlog,5.64090263476086
MS:1002523,12-HHTrE,[M-H]1-,m/z 235.2066,5,0001347,meanlog,5.61004248422496
MS:1002523,12-HHTrE,[M-H]1-,m/z 261.1858,5,0001347,meanlog,5.61422365674873
MS:1002523,12-HHTrE,[M-H]1-,m/z 59.0139,5,0001347,meanlog,4.45340362901528
MS:1002523,12-HHTrE,[M-H]1-,precursor,5,0001347,meanlog,4.28282192633857
MS:1002523,12-HHTrE,[M-H]1-,m/z 113.0971,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 135.1179,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 163.1491,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 179.1077,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 189.1648,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 217.1959,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 235.2066,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 261.1858,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 59.0139,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,precursor,5,0001347,model,dlnormPar
MS:1002523,12-HHTrE,[M-H]1-,m/z 113.0971,5,0001347,scale,2.38964944973876
MS:1002523,12-HHTrE,[M-H]1-,m/z 135.1179,5,0001347,scale,3.10210553134161
MS:1002523,12-HHTrE,[M-H]1-,m/z 163.1491,5,0001347,scale,1.77153441288628
MS:1002523,12-HHTrE,[M-H]1-,m/z 179.1077,5,0001347,scale,5.98067478306311
MS:1002523,12-HHTrE,[M-H]1-,m/z 189.1648,5,0001347,scale,4.16765682290271
MS:1002523,12-HHTrE,[M-H]1-,m/z 217.1959,5,0001347,scale,3.60134467358282
MS:1002523,12-HHTrE,[M-H]1-,m/z 235.2066,5,0001347,scale,0.576385149888624
MS:1002523,12-HHTrE,[M-H]1-,m/z 261.1858,5,0001347,scale,5.10154029024191
MS:1002523,12-HHTrE,[M-H]1-,m/z 59.0139,5,0001347,scale,46.0316234669034
MS:1002523,12-HHTrE,[M-H]1-,precursor,5,0001347,scale,11.1178043361098
MS:1002523,12-HHTrE,[M-H]1-,m/z 113.0971,5,0001347,sdlog,0.118682987377365
MS:1002523,12-HHTrE,[M-H]1-,m/z 135.1179,5,0001347,sdlog,0.0512247907132573
MS:1002523,12-HHTrE,[M-H]1-,m/z 163.1491,5,0001347,sdlog,0.0410256621213934
MS:1002523,12-HHTrE,[M-H]1-,m/z 179.1077,5,0001347,sdlog,0.0451094643233191
MS:1002523,12-HHTrE,[M-H]1-,m/z 189.1648,5,0001347,sdlog,0.0695644052172599
MS:1002523,12-HHTrE,[M-H]1-,m/z 217.1959,5,0001347,sdlog,0.0428758951922781
MS:1002523,12-HHTrE,[M-H]1-,m/z 235.2066,5,0001347,sdlog,0.0492137062794234
MS:1002523,12-HHTrE,[M-H]1-,m/z 261.1858,5,0001347,sdlog,0.0482546480569454
MS:1002523,12-HHTrE,[M-H]1-,m/z 59.0139,5,0001347,sdlog,0.354003394733056
MS:1002523,12-HHTrE,[M-H]1-,precursor,5,0001347,sdlog,0.116986760828886
MS:1002523,12-HHTrE,[M-H]1-,m/z 113.0971,5,0001347,shift,85.813231497004
MS:1002523,12-HHTrE,[M-H]1-,m/z 135.1179,5,0001347,shift,250
MS:1002523,12-HHTrE,[M-H]1-,m/z 163.1491,5,0001347,shift,250
MS:1002523,12-HHTrE,[M-H]1-,m/z 179.1077,5,0001347,shift,250
MS:1002523,12-HHTrE,[M-H]1-,m/z 189.1648,5,0001347,shift,119.609069101487
MS:1002523,12-HHTrE,[M-H]1-,m/z 217.1959,5,0001347,shift,250
MS:1002523,12-HHTrE,[M-H]1-,m/z 235.2066,5,0001347,shift,250
MS:1002523,12-HHTrE,[M-H]1-,m/z 261.1858,5,0001347,shift,250
MS:1002523,12-HHTrE,[M-H]1-,m/z 59.0139,5,0001347,shift,6.21393398395514
MS:1002523,12-HHTrE,[M-H]1-,precursor,5,0001347,shift,57.9739649284789
MS:1002523,12-OxoETE,[M-H]1-,m/z 107.0866,5,0001283,meanlog,3.99081738721144
MS:1002523,12-OxoETE,[M-H]1-,m/z 137.0971,5,0001283,meanlog,5.05205258517052
MS:1002523,12-OxoETE,[M-H]1-,m/z 153.1284,5,0001283,meanlog,4.34087299890538
MS:1002523,12-OxoETE,[M-H]1-,m/z 163.0763,5,0001283,meanlog,5.17658794011861
MS:1002523,12-OxoETE,[M-H]1-,m/z 179.1440,5,0001283,meanlog,5.15779973769448
MS:1002523,12-OxoETE,[M-H]1-,m/z 219.1753,5,0001283,meanlog,5.6452686120648
MS:1002523,12-OxoETE,[M-H]1-,m/z 273.2223,5,0001283,meanlog,5.60304148761506
MS:1002523,12-OxoETE,[M-H]1-,m/z 299.2016,5,0001283,meanlog,5.61962361261988
MS:1002523,12-OxoETE,[M-H]1-,m/z 59.0139,5,0001283,meanlog,4.85231876484761
MS:1002523,12-OxoETE,[M-H]1-,precursor,5,0001283,meanlog,3.74120214282483
MS:1002523,12-OxoETE,[M-H]1-,m/z 107.0866,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 137.0971,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 153.1284,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 163.0763,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 179.1440,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 219.1753,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 273.2223,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 299.2016,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 59.0139,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,precursor,5,0001283,model,dlnormPar
MS:1002523,12-OxoETE,[M-H]1-,m/z 107.0866,5,0001283,scale,1.64106677090949
MS:1002523,12-OxoETE,[M-H]1-,m/z 137.0971,5,0001283,scale,2.93724969582012
MS:1002523,12-OxoETE,[M-H]1-,m/z 153.1284,5,0001283,scale,10.3675949261619
MS:1002523,12-OxoETE,[M-H]1-,m/z 163.0763,5,0001283,scale,1.23210862681924
MS:1002523,12-OxoETE,[M-H]1-,m/z 179.1440,5,0001283,scale,3.72585676757221
MS:1002523,12-OxoETE,[M-H]1-,m/z 219.1753,5,0001283,scale,0.732868277230167
MS:1002523,12-OxoETE,[M-H]1-,m/z 273.2223,5,0001283,scale,7.68806657359659
MS:1002523,12-OxoETE,[M-H]1-,m/z 299.2016,5,0001283,scale,0.229219115375382
MS:1002523,12-OxoETE,[M-H]1-,m/z 59.0139,5,0001283,scale,17.6284898638044
MS:1002523,12-OxoETE,[M-H]1-,precursor,5,0001283,scale,9.65616686817944
MS:1002523,12-OxoETE,[M-H]1-,m/z 107.0866,5,0001283,sdlog,0.39377823856887
MS:1002523,12-OxoETE,[M-H]1-,m/z 137.0971,5,0001283,sdlog,0.105120469681258
MS:1002523,12-OxoETE,[M-H]1-,m/z 153.1284,5,0001283,sdlog,0.211753400086321
MS:1002523,12-OxoETE,[M-H]1-,m/z 163.0763,5,0001283,sdlog,0.0937012703370255
MS:1002523,12-OxoETE,[M-H]1-,m/z 179.1440,5,0001283,sdlog,0.0668049287653221
MS:1002523,12-OxoETE,[M-H]1-,m/z 219.1753,5,0001283,sdlog,0.0416556993923804
MS:1002523,12-OxoETE,[M-H]1-,m/z 273.2223,5,0001283,sdlog,0.0388069663907284
MS:1002523,12-OxoETE,[M-H]1-,m/z 299.2016,5,0001283,sdlog,0.0409325318884932
MS:1002523,12-OxoETE,[M-H]1-,m/z 59.0139,5,0001283,sdlog,0.197073885309861
MS:1002523,12-OxoETE,[M-H]1-,precursor,5,0001283,sdlog,0.151554541800118
MS:1002523,12-OxoETE,[M-H]1-,m/z 107.0866,5,0001283,shift,12.2331289715905
MS:1002523,12-OxoETE,[M-H]1-,m/z 137.0971,5,0001283,shift,99.1264672428651
MS:1002523,12-OxoETE,[M-H]1-,m/z 153.1284,5,0001283,shift,40.0428344845553
MS:1002523,12-OxoETE,[M-H]1-,m/z 163.0763,5,0001283,shift,154.975658944684
MS:1002523,12-OxoETE,[M-H]1-,m/z 179.1440,5,0001283,shift,135.130441943213
MS:1002523,12-OxoETE,[M-H]1-,m/z 219.1753,5,0001283,shift,250
MS:1002523,12-OxoETE,[M-H]1-,m/z 273.2223,5,0001283,shift,250
MS:1002523,12-OxoETE,[M-H]1-,m/z 299.2016,5,0001283,shift,250
MS:1002523,12-OxoETE,[M-H]1-,m/z 59.0139,5,0001283,shift,47.8022715678184
MS:1002523,12-OxoETE,[M-H]1-,precursor,5,0001283,shift,28.6037151013106
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,5,0001303,meanlog,5.73468590380219
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,5,0001303,meanlog,5.68554829861214
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,5,0001303,meanlog,5.38223772623143
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,5,0001303,meanlog,5.66952722184295
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,5,0001303,meanlog,4.88257218324448
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,5,0001303,meanlog,3.52589484517265
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,5,0001303,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,5,0001303,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,5,0001303,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,5,0001303,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,5,0001303,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,5,0001303,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,5,0001303,scale,1.75770072838748
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,5,0001303,scale,1.51540528645542
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,5,0001303,scale,8.17329285240302
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,5,0001303,scale,6.75226847212842
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,5,0001303,scale,4.80891305413888
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,5,0001303,scale,28.0599213465305
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,5,0001303,sdlog,0.0465864791384015
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,5,0001303,sdlog,0.0450633686762295
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,5,0001303,sdlog,0.0657588598306396
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,5,0001303,sdlog,0.0468038610965725
