class,nameafter,name,charge,baseformula,C,H,O,N,P,S,species-specific,,,
MG,FA [xx:x](+O),FA1(+O),1,FA,0,1,1,0,0,0,0,,,
M(IP)2C,"HG(M(IP)2,663) [-1]","HG(M(IP)2,663) [-1]",-1,HG,0,2,1,0,0,0,1,,,
M(IP)2C,"HG(M(IP)2,331) [-2]","HG(M(IP)2,331) [-2]",-2,HG,0,2,1,0,0,0,1,,,
M(IP)2C,"HG(MIP,421)","HG(MIP,421)",-1,HG,-6,-9,-7,0,-1,0,1,,,
M(IP)2C,"HG(MIP,403)","HG(MIP,403)",-1,HG,-6,-11,-8,0,-1,0,1,,,
M(IP)2C,"HG(IP,241)","HG(IP,241)",-1,HG,-12,-21,-13,0,-1,0,1,,,
M(IP)2C,"-HG(I3P,566)","-HG(I3P,566)",-1,M,-18,-31,-18,0,-1,0,1,,,
M(IP)2C,"-HG(I3P,584)","-HG(I3P,584)",-1,M,-18,-33,-19,0,-1,0,1,,,
M(IP)2C,"-HG(I2P,404)","-HG(I2P,404)",-1,M,-12,-21,-13,0,-1,0,1,,,
M(IP)2C,"-HG(IP,242)","-HG(IP,242)",-1,M,-6,-11,-8,0,-1,0,1,,,
M(IP)2C,LCB [xx:x;x](-H6NO),LCB(-H6NO),-1,LCB,0,-4,-1,-1,0,0,0,,,
MIPC,P(79),P(79),-1,HG,-12,-20,-10,0,0,0,1,,,
MIPC,P(97),P(97),-1,HG,-12,-18,-9,0,0,0,1,,,
MIPC,"HG(MIP,421)","HG(MIP,421)",-1,HG,0,2,1,0,0,0,1,,,
MIPC,"HG(MIP,403)","HG(MIP,403)",-1,HG,0,0,0,0,0,0,1,,,
MIPC,"HG(IP,241)","HG(IP,241)",-1,HG,-6,-10,-5,0,0,0,1,,,
MIPC,"-HG(I2,324)","-HG(I2,324)",-1,M,-12,-20,-10,0,0,0,1,,,
MIPC,"-HG(I2,342)","-HG(I2,342)",-1,M,-12,-22,-11,0,0,0,1,,,
MIPC,LCB [xx:x;x](-H6NO),LCB(-H6NO),-1,LCB,0,-4,-1,-1,0,0,0,,,
MGDG,"-(NH3,17)","-(NH3,17)",1,M,0,0,0,0,0,0,1,,,
MGDG,"-HG(Hex,162)","-HG(Hex,162)",1,M,-6,-10,-5,0,0,0,1,,,
MGDG,"-HG(Hex,180)","-HG(Hex,180)",1,M,-6,-12,-6,0,0,0,1,,,
MGDG,FA [yy:y](+C3H6O2),FA2(+C3H6O2),1,FA2;HG,-6,-11,-6,0,0,0,0,,,
MGDG,FA [xx:x](+C3H6O2),FA1(+C3H6O2),1,FA1;HG,-6,-11,-6,0,0,0,0,,,
MGDG,"HG(MGDG,253)","HG(MGDG,253)",-1,HG,0,2,0,0,0,0,1,,,
MGDG,-([adduct]),-([adduct]),-1,M,0,0,0,0,0,0,1,,,
MGDG,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
MGDG,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
MGDG,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
MGDG,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
MGDG,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
MGDG,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
LCL,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
LCL,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
LCL,FA [zz:z](+O),FA3(+O),-1,FA3,0,1,1,0,0,0,0,,,
LCL,-FA [xx:x](+HO) [-1],-FA1(+HO) [-1],-1,FA2;FA3;HG,0,-1,-1,0,0,0,0,,,
LCL,-FA [yy:y](+HO) [-1],-FA2(+HO) [-1],-1,FA1;FA3;HG,0,-1,-1,0,0,0,0,,,
LCL,-FA [zz:z](+HO) [-1],-FA3(+HO) [-1],-1,FA1;FA2;HG,0,-1,-1,0,0,0,0,,,
LCL,-FA [xx:x](+HO) [-2],-FA1(+HO) [-2],-2,FA2;FA3;HG,0,-1,-1,0,0,0,0,,,
LCL,-FA [yy:y](+HO) [-2],-FA2(+HO) [-2],-2,FA1;FA3;HG,0,-1,-1,0,0,0,0,,,
LCL,-FA [zz:z](+HO) [-2],-FA3(+HO) [-2],-2,FA1;FA2;HG,0,-1,-1,0,0,0,0,,,
LCL,-FA [xx:x](-H) [-1],-FA1(-H) [-1],-1,FA2;FA3;HG,0,1,0,0,0,0,0,,,
LCL,-FA [yy:y](-H) [-1],-FA2(-H) [-1],-1,FA1;FA3;HG,0,1,0,0,0,0,0,,,
LCL,-FA [zz:z](-H) [-1],-FA3(-H) [-1],-1,FA1;FA2;HG,0,1,0,0,0,0,0,,,
LCL,-FA [xx:x](-H) [-2],-FA1(-H) [-2],-2,FA2;FA3;HG,0,1,0,0,0,0,0,,,
LCL,-FA [yy:y](-H) [-2],-FA2(-H) [-2],-2,FA1;FA3;HG,0,1,0,0,0,0,0,,,
LCL,-FA [zz:z](-H) [-2],-FA3(-H) [-2],-2,FA1;FA2;HG,0,1,0,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [yy:y](+HO) [-1],-FA1(-H)-FA2(+HO) [-1],-1,FA3;HG,0,1,0,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [zz:z](+HO) [-1],-FA1(-H)-FA3(+HO) [-1],-1,FA2;HG,0,1,0,0,0,0,0,,,
LCL,-FA [yy:y](-H)-FA [zz:z](+HO) [-1],-FA2(-H)-FA3(+HO) [-1],-1,FA1;HG,0,1,0,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [yy:y](+HO) [-2],-FA1(-H)-FA2(+HO) [-2],-2,FA3;HG,0,1,0,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [zz:z](+HO) [-2],-FA1(-H)-FA3(+HO) [-2],-2,FA2;HG,0,1,0,0,0,0,0,,,
LCL,-FA [yy:y](-H)-FA [zz:z](+HO) [-2],-FA2(-H)-FA3(+HO) [-2],-2,FA1;HG,0,1,0,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [yy:y](-H) [-1],-FA1(-H)-FA2(-H) [-1],-1,FA3;HG,0,3,1,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [zz:z](-H) [-1],-FA1(-H)-FA3(-H) [-1],-1,FA2;HG,0,3,1,0,0,0,0,,,
LCL,-FA [yy:y](-H)-FA [zz:z](-H) [-1],-FA2(-H)-FA3(-H) [-1],-1,FA1;HG,0,3,1,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [yy:y](-H) [-2],-FA1(-H)-FA2(-H) [-2],-2,FA3;HG,0,3,1,0,0,0,0,,,
LCL,-FA [xx:x](-H)-FA [zz:z](-H) [-2],-FA1(-H)-FA3(-H) [-2],-2,FA2;HG,0,3,1,0,0,0,0,,,
LCL,-FA [yy:y](-H)-FA [zz:z](-H) [-2],-FA2(-H)-FA3(-H) [-2],-2,FA1;HG,0,3,1,0,0,0,0,,,
LCL,FA [xx:x](+O) + FA [yy:y](+O) + HG(GP),FA1(+O) + FA2(+O) + HG(GP),-1,FA1;FA2;HG,-3,-8,-6,0,-1,0,0,,,
LCL,FA [zz:z](+O) + HG(GP),FA3(+O) + HG(GP),-1,FA3;HG,-3,-7,-6,0,-1,0,0,,,
LCL,FA [xx:x](+O) + FA [yy:y](+O) + HG(GPG),FA1(+O) + FA2(+O) + HG(GPG),-1,FA1;FA2;HG,-3,-7,-3,0,0,0,0,,,
LCL,FA [zz:z](+O) + HG(GPG),FA3(+O) + HG(GPG),-1,FA3;HG,-3,-6,-3,0,0,0,0,,,
LCL,FA [xx:x](+O) + FA [yy:y](+O) + HG(PA),FA1(+O) + FA2(+O) + HG(PA),-1,FA1;FA2;HG,-6,-12,-7,0,-1,0,0,,,
LCL,FA [xx:x](+O) + HG(PA),FA1(+O) + HG(PA),-1,FA1;HG,-6,-11,-7,0,-1,0,0,,,
LCL,FA [yy:y](+O) + HG(PA),FA2(+O) + HG(PA),-1,FA2;HG,-6,-11,-7,0,-1,0,0,,,
LCL,FA [zz:z](+O) + HG(PA),FA3(+O) + HG(PA),-1,FA3;HG,-6,-11,-7,0,-1,0,0,,,
MMPE,"HG(MMPE,156)","HG(MMPE,156)",1,HG,-3,-4,-2,0,0,0,1,,,
MMPE,"-HG(MMPE,155)","-HG(MMPE,155)",1,M,-3,-10,-4,-1,-1,0,1,,,
MMPE,FA [xx:x],FA1,1,FA1,0,-1,0,0,0,0,0,,,
MMPE,FA [yy:y],FA2,1,FA2,0,-1,0,0,0,0,0,,,
MMPE,FA [yy:y](+C3H4O) + HG(MMPE),FA2(+C3H4O) + HG(MMPE),1,FA2;HG,0,-1,-1,0,0,0,0,,,
MMPE,FA [xx:x](+C3H4O) + HG(MMPE),FA1(+C3H4O) + HG(MMPE),1,FA1;HG,0,-1,-1,0,0,0,0,,,
MMPE,FA [yy:y](+C3H6O2) + HG(MMPE),FA2(+C3H6O2) + HG(MMPE),1,FA2;HG,0,1,0,0,0,0,0,,,
MMPE,FA [xx:x](+C3H6O2) + HG(MMPE),FA1(+C3H6O2) + HG(MMPE),1,FA1;HG,0,1,0,0,0,0,0,,,
MMPE,FA [xx:x](+C3H6O2),FA1(+C3H6O2),1,FA1;HG,-3,-9,-4,-1,-1,0,0,,,
MMPE,FA [yy:y](+C3H6O2),FA2(+C3H6O2),1,FA2;HG,-3,-9,-4,-1,-1,0,0,,,
MMPE,FA [xx:x](+C3H4O),FA1(+C3H4O),1,FA1;HG,-3,-11,-5,-1,-1,0,0,,,
MMPE,FA [yy:y](+C3H4O),FA2(+C3H4O),1,FA2;HG,-3,-11,-5,-1,-1,0,0,,,
MMPE,P(79),P(79),-1,HG,-6,-13,-3,-1,0,0,1,,,
MMPE,"HG(MMPE,154)","HG(MMPE,154)",-1,HG,-3,-4,-2,0,0,0,1,,,
MMPE,"HG(MMPE,210)","HG(MMPE,210)",-1,HG,0,0,-1,0,0,0,1,,,
MMPE,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
MMPE,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
MMPE,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
MMPE,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
MMPE,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
MMPE,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PA,P(79),P(79),-1,HG,-3,-6,-3,0,0,0,1,,,
PA,GP(153),GP(153),-1,HG,0,0,-1,0,0,0,1,,,
PA,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PA,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PA,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PA,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PA,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
PA,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PC,"HG(PC,168)","HG(PC,168)",-1,HG,-4,-6,-2,0,0,0,1,,,
PC,"HG(PC,184)","HG(PC,184)",1,HG,-3,-4,-2,0,0,0,1,,,
PC,-(CH3[adduct]),-(CH3[adduct]),-1,M,-1,-2,0,0,0,0,1,,,
PC,"(C5H13NO,104)","(C5H13NO,104)",1,HG,-3,-5,-5,0,-1,0,1,,,
PC,"(C5H13NO,104)-(H2O)","(C5H13NO,104)-(H2O)",1,HG,-3,-7,-6,0,-1,0,1,,,
PC,-FA [yy:y](+H),-FA2(+H),1,HG;FA1,0,1,0,0,0,0,0,,,
PC,-FA [yy:y](+H)-(H2O),-FA2(+H)-(H2O),1,HG;FA1,0,-1,-1,0,0,0,0,,,
PC,-FA [xx:x](+H)-(H2O),-FA1(+H)-(H2O),1,HG;FA2,0,-1,-1,0,0,0,0,,,
PC,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PC,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PC,HG+BB,HG+BB,1,HG,0,2,0,0,0,0,0,,,
PC,"-HG(PC,183)","-HG(PC,183)",1,M,-5,-14,-4,-1,-1,0,0,,,
PC,"-FA [yy:y](+H) -HG(PC,183)","-FA2(+H) -HG(PC,183)",1,HG;FA1,-5,-13,-4,-1,-1,0,0,,,
PC,-H2O,-H2O,1,M,0,-2,-1,0,0,0,0,,,
PC,-FA [xx:x](+HO)-(CH3[adduct]),-FA1(+HO)-(CH3[adduct]),-1,FA2;HG,-1,-3,-1,0,0,0,0,,,
PC,-FA [yy:y](+HO)-(CH3[adduct]),-FA2(+HO)-(CH3[adduct]),-1,FA1;HG,-1,-3,-1,0,0,0,0,,,
PC,-FA [xx:x](-H)-(CH3[adduct]),-FA1(-H)-(CH3[adduct]),-1,FA2;HG,-1,-1,0,0,0,0,0,,,
PC,-FA [yy:y](-H)-(CH3[adduct]),-FA2(-H)-(CH3[adduct]),-1,FA1;HG,-1,-1,0,0,0,0,0,,,
PE,"HG(PE,196)","HG(PE,196)",-1,HG,0,0,-1,0,0,0,1,,,
PE,GP(153),GP(153),-1,HG,-2,-5,-1,-1,0,0,1,,,
PE,"HG(PE,140)","HG(PE,140)",-1,HG,-3,-4,-2,0,0,0,1,,,
PE,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PE,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PE,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PE,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PE,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
PE,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PE,"-HG(PE,141)","-HG(PE,141)",1,M,-2,-8,-4,-1,-1,0,1,,,
PE,-FA [xx:x](+H),-FA(+H),1,HG,0,1,0,0,0,0,0,,,
PE,HG,HG,1,HG,-3,-5,-5,0,-1,0,0,,,
PE,-H2O,-H2O,1,M,0,-2,-1,0,0,0,0,,,
PE,-C2H7ON,-C2H7ON,1,M,-2,-7,-1,-1,0,0,0,,,
PE,"-FA [yy:y](+H) -(PE,141)","-FA2(+H) -(PE,141)",1,HG;FA1,-2,-7,-4,-1,-1,0,0,,,
PEt,GP(153),GP(153),-1,HG,-2,-4,-1,0,0,0,1,,,
PEt,-([adduct]),-([adduct]),-1,M,0,0,0,0,0,0,1,,,
PEt,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PEt,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PEt,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PEt,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PEt,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
PEt,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PEt,"HG(PEt,183)","HG(PEt,183)",1,HG,0,0,-1,0,0,0,1,,,
PEt,"-HG(PEt,126)","-HG(PEt,126)",1,M,-2,-7,-4,0,-1,0,1,,,
PEt,FA [xx:x],FA1,1,FA1,0,-1,0,0,0,0,0,,,
PEt,FA [yy:y],FA2,1,FA2,0,-1,0,0,0,0,0,,,
PEt,FA [yy:y](+C3H6O2),FA2(+C3H6O2),1,FA2;HG,-2,-6,-4,0,-1,0,0,,,
PEt,FA [xx:x](+C3H6O2),FA1(+C3H6O2),1,FA1;HG,-2,-6,-4,0,-1,0,0,,,
PEt,FA [yy:y](+C3H4O) + HG(PEt),FA2(+C3H4O) + HG(PEt),1,FA2;HG,0,-1,-1,0,0,0,0,,,
PEt,FA [xx:x](+C3H4O) + HG(PEt),FA1(+C3H4O) + HG(PEt),1,FA1;HG,0,-1,-1,0,0,0,0,,,
PG,"-HG(PG,172)","-HG(PG,172)",1,M,-3,-9,-6,0,-1,0,1,,,
PG,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PG,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PG,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
PG,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PG,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PG,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PG,GP(153),GP(153),-1,HG,-3,-6,-3,0,0,0,1,,,
PG,"HG(PG,171)","HG(PG,171)",-1,HG,-3,-4,-2,0,0,0,1,,,
PG,"HG(PG,227)","HG(PG,227)",-1,HG,0,0,-1,0,0,0,1,,,
PI,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
PI,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PI,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PI,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PI,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PI,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PI,GP(153),GP(153),-1,HG,-6,-10,-6,0,0,0,1,,,
PI,"HG(PI,241)","HG(PI,241)",-1,HG,-3,-6,-3,0,0,0,1,,,
PI,"HG(PI,241)-(H2O)","HG(PI,241)-(H2O)",-1,HG,-3,-8,-4,0,0,0,1,,,
PI,"HG(PI,297)","HG(PI,297)",-1,HG,0,-2,-2,0,0,0,1,,,
PI,P(79),P(79),-1,HG,-9,-16,-8,0,0,0,1,,,
PI,"-HG(PI,260)","-HG(PI,260)",1,M,-6,-13,-9,0,-1,0,1,,,
PI,"-FA [yy:y](+H) - (PI,260)","-FA2(+H) - (PI,260)",1,HG;FA1,-6,-12,-9,0,-1,0,0,,,
PIP,P(79),P(79),-1,HG,-9,-17,-11,0,-1,0,1,,,
PIP,P(97),P(97),-1,HG,-9,-15,-10,0,-1,0,1,,,
PIP,"HG(PIP,321)","HG(PIP,321)",-1,HG,-3,-6,-3,0,0,0,1,,,
PIP,"HG(PIP,303)","HG(PIP,303)",-1,HG,-3,-8,-4,0,0,0,1,,,
PIP,"HG(PI,241)","HG(PI,241)",-1,HG,-3,-7,-6,0,-1,0,1,,,
PIP,"HG(PI,223)","HG(PI,223)",-1,HG,-3,-9,-7,0,-1,0,1,,,
PIP,"HG(PI,205)","HG(PI,205)",-1,HG,-3,-11,-8,0,-1,0,1,,,
PIP,"HG(PI,187)","HG(PI,187)",-1,HG,-3,-13,-9,0,-1,0,1,,,
PIP,"-(H2O,18)","-(H2O,18)",-1,M,0,-2,-1,0,0,0,1,,,
PIP,"-(HPO3,80)","-(HPO3,80)",-1,M,0,-1,-3,0,-1,0,1,,,
PIP,"-(H3PO4,98)","-(H3PO4,98)",-1,M,0,-3,-4,0,-1,0,1,,,
PIP,"-HG(PI,242)","-HG(PI,242)",-1,M,-6,-11,-8,0,-1,0,1,,,
PIP,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PIP,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PIP,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PIP,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PIP,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,0,0,0,0,0,,,
PIP,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,0,0,0,0,0,,,
PIP,"-FA [xx:x](-H)-HG(PI,242)","-FA1(-H)-HG(PI,242)",-1,FA2;HG,-6,-10,-8,0,-1,0,0,,,
PIP,"-FA [yy:y](-H)-HG(PI,242)","-FA2(-H)-HG(PI,242)",-1,FA1;HG,-6,-10,-8,0,-1,0,0,,,
PIP,"-FA [xx:x](+HO)-HG(PI,242)","-FA1(+HO)-HG(PI,242)",-1,FA2;HG,-6,-12,-9,0,-1,0,0,,,
PIP,"-FA [yy:y](+HO)-HG(PI,242)","-FA2(+HO)-HG(PI,242)",-1,FA1;HG,-6,-12,-9,0,-1,0,0,,,
PIP,-FA [xx:x](+HO)-(HPO3),-FA1(+HO)-(HPO3),-1,FA2;HG,0,-2,-4,0,-1,0,0,,,
PIP,-FA [yy:y](+HO)-(HPO3),-FA2(+HO)-(HPO3),-1,FA1;HG,0,-2,-4,0,-1,0,0,,,
PIP,-FA [xx:x](-H)-(HPO3),-FA1(-H)-(HPO3),-1,FA2;HG,0,0,-3,0,-1,0,0,,,
PIP,-FA [yy:y](-H)-(HPO3),-FA2(-H)-(HPO3),-1,FA1;HG,0,0,-3,0,-1,0,0,,,
PIP2,P(79),P(79),-1,HG,-9,-18,-14,0,-2,0,1,,,
PIP2,P(97),P(97),-1,HG,-9,-16,-13,0,-2,0,1,,,
PIP2,"HG(PIP2,401)","HG(PIP2,401)",-1,HG,-3,-6,-3,0,0,0,1,,,
PIP2,"HG(PIP2,383)","HG(PIP2,383)",-1,HG,-3,-8,-4,0,0,0,1,,,
PIP2,"HG(PIP,321)","HG(PIP,321)",-1,HG,-3,-7,-6,0,-1,0,1,,,
PIP2,"HG(PIP,303)","HG(PIP,303)",-1,HG,-3,-9,-7,0,-1,0,1,,,
PIP2,"HG(PI,241)","HG(PI,241)",-1,HG,-3,-8,-9,0,-2,0,1,,,
PIP2,"HG(PI,223)","HG(PI,223)",-1,HG,-3,-10,-10,0,-2,0,1,,,
PIP2,"HG(PI,205)","HG(PI,205)",-1,HG,-3,-12,-11,0,-2,0,1,,,
PIP2,"HG(PI,187)","HG(PI,187)",-1,HG,-3,-14,-12,0,-2,0,1,,,
PIP2,"-(HPO3,80)","-(HPO3,80)",-1,M,0,-1,-3,0,-1,0,1,,,
PIP2,"-(H3PO4,98)","-(H3PO4,98)",-1,M,0,-3,-4,0,-1,0,1,,,
PIP2,"-(H3PO4+H2O,116)","-(H3PO4+H2O,116)",-1,M,0,-5,-5,0,-1,0,1,,,
PIP2,"-(2*H3PO4,196)","-(2*H3PO4,196)",-1,M,0,-6,-8,0,-2,0,1,,,
PIP2,"-(2*H3PO4+H2O,214)","-(2*H3PO4+H2O,214)",-1,M,0,-8,-9,0,-2,0,1,,,
PIP2,"-HG(IP2,322)","-HG(IP2,322)",-1,M,-6,-12,-11,0,-2,0,1,,,
PIP2,FA [xx:x](+O),FA1(+O),-1,FA1,0,1,1,0,0,0,0,,,
PIP2,FA [yy:y](+O),FA2(+O),-1,FA2,0,1,1,0,0,0,0,,,
PIP2,-FA [xx:x](+HO),-FA1(+HO),-1,FA2;HG,0,-1,-1,0,0,0,0,,,
PIP2,-FA [yy:y](+HO),-FA2(+HO),-1,FA1;HG,0,-1,-1,0,0,0,0,,,
PIP2,-FA [xx:x](-H),-FA1(-H),-1,FA2;HG,0,1,-2,0,0,0,0,,,
PIP2,-FA [yy:y](-H),-FA2(-H),-1,FA1;HG,0,1,-2,0,0,0,0,,,
PIP2,"-FA [xx:x](-H)-HG(IP2,322)","-FA1(-H)-HG(IP2,322)",-1,FA2;HG,-6,-11,-11,0,-2,0,0,,,
PIP2,"-FA [yy:y](-H)-HG(IP2,322)","-FA2(-H)-HG(IP2,322)",-1,FA1;HG,-6,-11,-11,0,-2,0,0,,,
PIP2,"-FA [xx:x](+HO)-HG(IP2,322)","-FA1(+HO)-HG(IP2,322)",-1,FA2;HG,-6,-13,-12,0,-2,0,0,,,
PIP2,"-FA [yy:y](+HO)-HG(IP2,322)","-FA2(+HO)-HG(IP2,322)",-1,FA1;HG,-6,-13,-12,0,-2,0,0,,,
PIP2,-FA [xx:x](+HO)-(HPO3),-FA1(+HO)-(HPO3),-1,FA2;HG,0,-2,-4,0,-1,0,0,,,
PIP2,-FA [yy:y](+HO)-(HPO3),-FA2(+HO)-(HPO3),-1,FA1;HG,0,-2,-4,0,-1,0,0,,,
PIP2,-FA [xx:x](-H)-(HPO3),-FA1(-H)-(HPO3),-1,FA2;HG,0,0,-3,0,-1,0,0,,,
PIP2,-FA [yy:y](-H)-(HPO3),-FA2(-H)-(HPO3),-1,FA1;HG,0,0,-3,0,-1,0,0,,,
PIP2,-FA [xx:x](+HO)-(2*HPO3),-FA1(+HO)-(2*HPO3),-1,FA2;HG,0,-3,-7,0,-2,0,0,,,
PIP2,-FA [yy:y](+HO)-(2*HPO3),-FA2(+HO)-(2*HPO3),-1,FA1;HG,0,-3,-7,0,-2,0,0,,,
PIP2,-FA [xx:x](-H)-(2*HPO3),-FA1(-H)-(2*HPO3),-1,FA2;HG,0,-1,-6,0,-2,0,0,,,
PIP2,-FA [yy:y](-H)-(2*HPO3),-FA2(-H)-(2*HPO3),-1,FA1;HG,0,-1,-6,0,-2,0,0,,,
PIP3,P(79),P(79),-1,HG,-9,-19,-17,0,-3,0,1,,,
PIP3,P(97),P(97),-1,HG,-9,-17,-16,0,-3,0,1,,,
PIP3,"HG(PIP3,499)","HG(PIP3,499)",-1,HG,-3,-4,-2,0,0,0,1,,,
PIP3,"HG(PIP3,481)","HG(PIP3,481)",-1,HG,-3,-6,-3,0,0,0,1,,,
PIP3,"HG(PIP3,463)","HG(PIP3,463)",-1,HG,-3,-8,-4,0,0,0,1,,,
PIP3,"HG(PIP2,401)","HG(PIP2,401)",-1,HG,-3,-7,-6,0,-1,0,1,,,
PIP3,"HG(PIP2,383)","HG(PIP2,383)",-1,HG,-3,-9,-7,0,-1,0,1,,,
PIP3,"HG(PIP,321)","HG(PIP,321)",-1,HG,-3,-8,-9,0,-2,0,1,,,
PIP3,"HG(PIP,303)","HG(PIP,303)",-1,HG,-3,-10,-10,0,-2,0,1,,,
PIP3,"HG(PI,241)","HG(PI,241)",-1,HG,-3,-9,-12,0,-3,0,1,,,
PIP3,"HG(PI,223)","HG(PI,223)",-1,HG,-3,-11,-13,0,-3,0,1,,,
PIP3,"HG(PI,205)","HG(PI,205)",-1,HG,-3,-13,-14,0,-3,0,1,,,
PIP3,"HG(PI,187)","HG(PI,187)",-1,HG,-3,-15,-15,0,-3,0,1,,,
PIP3,"-(HPO3,80)","-(HPO3,80)",-1,M,0,-1,-3,0,-1,0,1,,,
PIP3,"-(H3PO4,98)","-(H3PO4,98)",-1,M,0,-3,-4,0,-1,0,1,,,
PIP3,"-(H3PO4+H2O,116)","-(H3PO4+H2O,116)",-1,M,0,-5,-5,0,-1,0,1,,,
PIP3,"-(H3PO4+2*H2O,134)","-(H3PO4+2*H2O,134)",-1,M,0,-7,-6,0,-1,0,1,,,
PIP3,"-(2*HPO3,160)","-(2*HPO3,160)",-1,M,0,-2,-6,0,-2,0,1,,,
