instrument,class,adduct,fragment,ParKey,ParValue
MS:1002791,15-HEPE,[M-H]1-,m/z 299.2017,shift,106.7918826
MS:1002523,15-HEPE,[M-H]1-,m/z 59.0139,meanlog,4.301619591
MS:1002523,15-HEPE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,15-HEPE,[M-H]1-,m/z 59.0139,scale,0.395204853
MS:1002523,15-HEPE,[M-H]1-,m/z 59.0139,sdlog,0.361829959
MS:1002523,15-HEPE,[M-H]1-,m/z 59.0139,shift,2.92287989
MS:1002791,15-HEPE,[M-H]1-,m/z 59.0139,meanlog,3.833298947
MS:1002791,15-HEPE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,15-HEPE,[M-H]1-,m/z 59.0139,scale,0.566378877
MS:1002791,15-HEPE,[M-H]1-,m/z 59.0139,sdlog,0.773682965
MS:1002791,15-HEPE,[M-H]1-,m/z 59.0139,shift,-11.28137977
MS:1002523,15-HEPE,[M-H]1-,precursor,meanlog,3.333934055
MS:1002523,15-HEPE,[M-H]1-,precursor,model,dlnormPar
MS:1002523,15-HEPE,[M-H]1-,precursor,scale,0.490920136
MS:1002523,15-HEPE,[M-H]1-,precursor,sdlog,0.23389082
MS:1002523,15-HEPE,[M-H]1-,precursor,shift,14.10220556
MS:1002791,15-HEPE,[M-H]1-,precursor,meanlog,3.137069526
MS:1002791,15-HEPE,[M-H]1-,precursor,model,dlnormPar
MS:1002791,15-HEPE,[M-H]1-,precursor,scale,2
MS:1002791,15-HEPE,[M-H]1-,precursor,sdlog,0.221553614
MS:1002791,15-HEPE,[M-H]1-,precursor,shift,18.41317793
MS:1002523,15-HETE,[M-H]1-,m/z 113.0971,meanlog,4.549954034
MS:1002523,15-HETE,[M-H]1-,m/z 113.0971,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 113.0971,scale,0.03930958
MS:1002523,15-HETE,[M-H]1-,m/z 113.0971,sdlog,0.158472245
MS:1002523,15-HETE,[M-H]1-,m/z 113.0971,shift,44.40734349
MS:1002791,15-HETE,[M-H]1-,m/z 113.0971,meanlog,9.541197508
MS:1002791,15-HETE,[M-H]1-,m/z 113.0971,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 113.0971,scale,2
MS:1002791,15-HETE,[M-H]1-,m/z 113.0971,sdlog,2.418554023
MS:1002791,15-HETE,[M-H]1-,m/z 113.0971,shift,-13.21704032
MS:1002523,15-HETE,[M-H]1-,m/z 175.1491,meanlog,5.550237728
MS:1002523,15-HETE,[M-H]1-,m/z 175.1491,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 175.1491,scale,0.089545838
MS:1002523,15-HETE,[M-H]1-,m/z 175.1491,sdlog,0.044276948
MS:1002523,15-HETE,[M-H]1-,m/z 175.1491,shift,227.0539103
MS:1002791,15-HETE,[M-H]1-,m/z 175.1491,meanlog,3.039051404
MS:1002791,15-HETE,[M-H]1-,m/z 175.1491,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 175.1491,scale,0.07780644
MS:1002791,15-HETE,[M-H]1-,m/z 175.1491,sdlog,0.381965044
MS:1002791,15-HETE,[M-H]1-,m/z 175.1491,shift,3.080880633
MS:1002523,15-HETE,[M-H]1-,m/z 203.1804,meanlog,5.661695008
MS:1002523,15-HETE,[M-H]1-,m/z 203.1804,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 203.1804,scale,0.012464657
MS:1002523,15-HETE,[M-H]1-,m/z 203.1804,sdlog,0.037889386
MS:1002523,15-HETE,[M-H]1-,m/z 203.1804,shift,250
MS:1002791,15-HETE,[M-H]1-,m/z 203.1804,meanlog,3.726349102
MS:1002791,15-HETE,[M-H]1-,m/z 203.1804,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 203.1804,scale,0.015144876
MS:1002791,15-HETE,[M-H]1-,m/z 203.1804,sdlog,0.302288994
MS:1002791,15-HETE,[M-H]1-,m/z 203.1804,shift,13.26223595
MS:1002523,15-HETE,[M-H]1-,m/z 219.1390,meanlog,5.605903323
MS:1002523,15-HETE,[M-H]1-,m/z 219.1390,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 219.1390,scale,0.211553758
MS:1002523,15-HETE,[M-H]1-,m/z 219.1390,sdlog,0.039262798
MS:1002523,15-HETE,[M-H]1-,m/z 219.1390,shift,250
MS:1002791,15-HETE,[M-H]1-,m/z 219.1390,meanlog,2.802866847
MS:1002791,15-HETE,[M-H]1-,m/z 219.1390,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 219.1390,scale,0.155318458
MS:1002791,15-HETE,[M-H]1-,m/z 219.1390,sdlog,0.351931382
MS:1002791,15-HETE,[M-H]1-,m/z 219.1390,shift,2.569018329
MS:1002523,15-HETE,[M-H]1-,m/z 257.2273,meanlog,5.641877592
MS:1002523,15-HETE,[M-H]1-,m/z 257.2273,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 257.2273,scale,0.064719603
MS:1002523,15-HETE,[M-H]1-,m/z 257.2273,sdlog,0.039866715
MS:1002523,15-HETE,[M-H]1-,m/z 257.2273,shift,250
MS:1002791,15-HETE,[M-H]1-,m/z 257.2273,meanlog,5.589145165
MS:1002791,15-HETE,[M-H]1-,m/z 257.2273,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 257.2273,scale,0.051173474
MS:1002791,15-HETE,[M-H]1-,m/z 257.2273,sdlog,0.029436462
MS:1002791,15-HETE,[M-H]1-,m/z 257.2273,shift,250
MS:1002523,15-HETE,[M-H]1-,m/z 275.2378,meanlog,5.634596003
MS:1002523,15-HETE,[M-H]1-,m/z 275.2378,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 275.2378,scale,0.01389544
MS:1002523,15-HETE,[M-H]1-,m/z 275.2378,sdlog,0.036525141
MS:1002523,15-HETE,[M-H]1-,m/z 275.2378,shift,250
MS:1002791,15-HETE,[M-H]1-,m/z 275.2378,meanlog,5.591051207
MS:1002791,15-HETE,[M-H]1-,m/z 275.2378,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 275.2378,scale,0.012905818
MS:1002791,15-HETE,[M-H]1-,m/z 275.2378,sdlog,0.030161921
MS:1002791,15-HETE,[M-H]1-,m/z 275.2378,shift,250
MS:1002523,15-HETE,[M-H]1-,m/z 301.2171,meanlog,5.613673236
MS:1002523,15-HETE,[M-H]1-,m/z 301.2171,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 301.2171,scale,0.171509322
MS:1002523,15-HETE,[M-H]1-,m/z 301.2171,sdlog,0.049195859
MS:1002523,15-HETE,[M-H]1-,m/z 301.2171,shift,250
MS:1002791,15-HETE,[M-H]1-,m/z 301.2171,meanlog,5.15638858
MS:1002791,15-HETE,[M-H]1-,m/z 301.2171,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 301.2171,scale,0.121231147
MS:1002791,15-HETE,[M-H]1-,m/z 301.2171,sdlog,0.042906719
MS:1002791,15-HETE,[M-H]1-,m/z 301.2171,shift,159.3414102
MS:1002523,15-HETE,[M-H]1-,m/z 59.0139,meanlog,4.461207063
MS:1002523,15-HETE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,m/z 59.0139,scale,0.34654694
MS:1002523,15-HETE,[M-H]1-,m/z 59.0139,sdlog,0.208212521
MS:1002523,15-HETE,[M-H]1-,m/z 59.0139,shift,22.07085485
MS:1002791,15-HETE,[M-H]1-,m/z 59.0139,meanlog,3.995302962
MS:1002791,15-HETE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,m/z 59.0139,scale,0.472293003
MS:1002791,15-HETE,[M-H]1-,m/z 59.0139,sdlog,0.688991654
MS:1002791,15-HETE,[M-H]1-,m/z 59.0139,shift,-8.414661701
MS:1002523,15-HETE,[M-H]1-,precursor,meanlog,2.990189977
MS:1002523,15-HETE,[M-H]1-,precursor,model,dlnormPar
MS:1002523,15-HETE,[M-H]1-,precursor,scale,0.896898397
MS:1002523,15-HETE,[M-H]1-,precursor,sdlog,0.379833538
MS:1002523,15-HETE,[M-H]1-,precursor,shift,4.96544832
MS:1002791,15-HETE,[M-H]1-,precursor,meanlog,3.01056232
MS:1002791,15-HETE,[M-H]1-,precursor,model,dlnormPar
MS:1002791,15-HETE,[M-H]1-,precursor,scale,2
MS:1002791,15-HETE,[M-H]1-,precursor,sdlog,0.26539499
MS:1002791,15-HETE,[M-H]1-,precursor,shift,14.87954001
MS:1002523,15-HETE{d8},[M-H]1-,m/z 114.1034,meanlog,4.549954034
MS:1002523,15-HETE{d8},[M-H]1-,m/z 114.1034,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 114.1034,scale,0.03930958
MS:1002523,15-HETE{d8},[M-H]1-,m/z 114.1034,sdlog,0.158472245
MS:1002523,15-HETE{d8},[M-H]1-,m/z 114.1034,shift,44.40734349
MS:1002791,15-HETE{d8},[M-H]1-,m/z 114.1034,meanlog,9.541197508
MS:1002791,15-HETE{d8},[M-H]1-,m/z 114.1034,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 114.1034,scale,2
MS:1002791,15-HETE{d8},[M-H]1-,m/z 114.1034,sdlog,2.418554023
MS:1002791,15-HETE{d8},[M-H]1-,m/z 114.1034,shift,-13.21704032
MS:1002523,15-HETE{d8},[M-H]1-,m/z 182.1930,meanlog,5.550237728
MS:1002523,15-HETE{d8},[M-H]1-,m/z 182.1930,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 182.1930,scale,0.089545838
MS:1002523,15-HETE{d8},[M-H]1-,m/z 182.1930,sdlog,0.044276948
MS:1002523,15-HETE{d8},[M-H]1-,m/z 182.1930,shift,227.0539103
MS:1002791,15-HETE{d8},[M-H]1-,m/z 182.1930,meanlog,3.039051404
MS:1002791,15-HETE{d8},[M-H]1-,m/z 182.1930,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 182.1930,scale,0.07780644
MS:1002791,15-HETE{d8},[M-H]1-,m/z 182.1930,sdlog,0.381965044
MS:1002791,15-HETE{d8},[M-H]1-,m/z 182.1930,shift,3.080880633
MS:1002523,15-HETE{d8},[M-H]1-,m/z 210.2243,meanlog,5.661695008
MS:1002523,15-HETE{d8},[M-H]1-,m/z 210.2243,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 210.2243,scale,0.012464657
MS:1002523,15-HETE{d8},[M-H]1-,m/z 210.2243,sdlog,0.037889386
MS:1002523,15-HETE{d8},[M-H]1-,m/z 210.2243,shift,250
MS:1002791,15-HETE{d8},[M-H]1-,m/z 210.2243,meanlog,3.726349102
MS:1002791,15-HETE{d8},[M-H]1-,m/z 210.2243,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 210.2243,scale,0.015144876
MS:1002791,15-HETE{d8},[M-H]1-,m/z 210.2243,sdlog,0.302288994
MS:1002791,15-HETE{d8},[M-H]1-,m/z 210.2243,shift,13.26223595
MS:1002523,15-HETE{d8},[M-H]1-,m/z 226.1829,meanlog,5.605903323
MS:1002523,15-HETE{d8},[M-H]1-,m/z 226.1829,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 226.1829,scale,0.211553758
MS:1002523,15-HETE{d8},[M-H]1-,m/z 226.1829,sdlog,0.039262798
MS:1002523,15-HETE{d8},[M-H]1-,m/z 226.1829,shift,250
MS:1002791,15-HETE{d8},[M-H]1-,m/z 226.1829,meanlog,2.802866847
MS:1002791,15-HETE{d8},[M-H]1-,m/z 226.1829,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 226.1829,scale,0.155318458
MS:1002791,15-HETE{d8},[M-H]1-,m/z 226.1829,sdlog,0.351931382
MS:1002791,15-HETE{d8},[M-H]1-,m/z 226.1829,shift,2.569018329
MS:1002523,15-HETE{d8},[M-H]1-,m/z 265.2775,meanlog,5.641877592
MS:1002523,15-HETE{d8},[M-H]1-,m/z 265.2775,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 265.2775,scale,0.064719603
MS:1002523,15-HETE{d8},[M-H]1-,m/z 265.2775,sdlog,0.039866715
MS:1002523,15-HETE{d8},[M-H]1-,m/z 265.2775,shift,250
MS:1002791,15-HETE{d8},[M-H]1-,m/z 265.2775,meanlog,5.589145165
MS:1002791,15-HETE{d8},[M-H]1-,m/z 265.2775,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 265.2775,scale,0.051173474
MS:1002791,15-HETE{d8},[M-H]1-,m/z 265.2775,sdlog,0.029436462
MS:1002791,15-HETE{d8},[M-H]1-,m/z 265.2775,shift,250
MS:1002523,15-HETE{d8},[M-H]1-,m/z 283.2880,meanlog,5.634596003
MS:1002523,15-HETE{d8},[M-H]1-,m/z 283.2880,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 283.2880,scale,0.01389544
MS:1002523,15-HETE{d8},[M-H]1-,m/z 283.2880,sdlog,0.036525141
MS:1002523,15-HETE{d8},[M-H]1-,m/z 283.2880,shift,250
MS:1002791,15-HETE{d8},[M-H]1-,m/z 283.2880,meanlog,5.591051207
MS:1002791,15-HETE{d8},[M-H]1-,m/z 283.2880,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 283.2880,scale,0.012905818
MS:1002791,15-HETE{d8},[M-H]1-,m/z 283.2880,sdlog,0.030161921
MS:1002791,15-HETE{d8},[M-H]1-,m/z 283.2880,shift,250
MS:1002523,15-HETE{d8},[M-H]1-,m/z 309.2673,meanlog,5.613673236
MS:1002523,15-HETE{d8},[M-H]1-,m/z 309.2673,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 309.2673,scale,0.171509322
MS:1002523,15-HETE{d8},[M-H]1-,m/z 309.2673,sdlog,0.049195859
MS:1002523,15-HETE{d8},[M-H]1-,m/z 309.2673,shift,250
MS:1002791,15-HETE{d8},[M-H]1-,m/z 309.2673,meanlog,5.15638858
MS:1002791,15-HETE{d8},[M-H]1-,m/z 309.2673,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 309.2673,scale,0.121231147
MS:1002791,15-HETE{d8},[M-H]1-,m/z 309.2673,sdlog,0.042906719
MS:1002791,15-HETE{d8},[M-H]1-,m/z 309.2673,shift,159.3414102
MS:1002523,15-HETE{d8},[M-H]1-,m/z 59.0139,meanlog,4.461207063
MS:1002523,15-HETE{d8},[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,m/z 59.0139,scale,0.34654694
MS:1002523,15-HETE{d8},[M-H]1-,m/z 59.0139,sdlog,0.208212521
MS:1002523,15-HETE{d8},[M-H]1-,m/z 59.0139,shift,22.07085485
MS:1002791,15-HETE{d8},[M-H]1-,m/z 59.0139,meanlog,3.995302962
MS:1002791,15-HETE{d8},[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,m/z 59.0139,scale,0.472293003
MS:1002791,15-HETE{d8},[M-H]1-,m/z 59.0139,sdlog,0.688991654
MS:1002791,15-HETE{d8},[M-H]1-,m/z 59.0139,shift,-8.414661701
MS:1002523,15-HETE{d8},[M-H]1-,precursor,meanlog,2.990189977
MS:1002523,15-HETE{d8},[M-H]1-,precursor,model,dlnormPar
MS:1002523,15-HETE{d8},[M-H]1-,precursor,scale,0.896898397
MS:1002523,15-HETE{d8},[M-H]1-,precursor,sdlog,0.379833538
MS:1002523,15-HETE{d8},[M-H]1-,precursor,shift,4.96544832
MS:1002791,15-HETE{d8},[M-H]1-,precursor,meanlog,3.01056232
MS:1002791,15-HETE{d8},[M-H]1-,precursor,model,dlnormPar
MS:1002791,15-HETE{d8},[M-H]1-,precursor,scale,2
MS:1002791,15-HETE{d8},[M-H]1-,precursor,sdlog,0.26539499
MS:1002791,15-HETE{d8},[M-H]1-,precursor,shift,14.87954001
MS:1002523,16-HDoHE,[M-H]1-,m/z 125.0971,meanlog,5.105072638
MS:1002523,16-HDoHE,[M-H]1-,m/z 125.0971,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 125.0971,scale,0.030261338
MS:1002523,16-HDoHE,[M-H]1-,m/z 125.0971,sdlog,0.072445669
MS:1002523,16-HDoHE,[M-H]1-,m/z 125.0971,shift,129.443206
MS:1002791,16-HDoHE,[M-H]1-,m/z 125.0971,meanlog,6.242435431
MS:1002791,16-HDoHE,[M-H]1-,m/z 125.0971,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 125.0971,scale,0.392138786
MS:1002791,16-HDoHE,[M-H]1-,m/z 125.0971,sdlog,1.990915331
MS:1002791,16-HDoHE,[M-H]1-,m/z 125.0971,shift,-9.172572149
MS:1002523,16-HDoHE,[M-H]1-,m/z 135.1179,meanlog,5.616119336
MS:1002523,16-HDoHE,[M-H]1-,m/z 135.1179,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 135.1179,scale,0.039323092
MS:1002523,16-HDoHE,[M-H]1-,m/z 135.1179,sdlog,0.038445411
MS:1002523,16-HDoHE,[M-H]1-,m/z 135.1179,shift,238.696022
MS:1002791,16-HDoHE,[M-H]1-,m/z 135.1179,meanlog,3.212631815
MS:1002791,16-HDoHE,[M-H]1-,m/z 135.1179,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 135.1179,scale,0.045335341
MS:1002791,16-HDoHE,[M-H]1-,m/z 135.1179,sdlog,0.550404235
MS:1002791,16-HDoHE,[M-H]1-,m/z 135.1179,shift,-3.211570539
MS:1002523,16-HDoHE,[M-H]1-,m/z 189.1648,meanlog,5.632903724
MS:1002523,16-HDoHE,[M-H]1-,m/z 189.1648,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 189.1648,scale,0.092849501
MS:1002523,16-HDoHE,[M-H]1-,m/z 189.1648,sdlog,0.032389728
MS:1002523,16-HDoHE,[M-H]1-,m/z 189.1648,shift,250
MS:1002791,16-HDoHE,[M-H]1-,m/z 189.1648,meanlog,3.408740584
MS:1002791,16-HDoHE,[M-H]1-,m/z 189.1648,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 189.1648,scale,0.071175675
MS:1002791,16-HDoHE,[M-H]1-,m/z 189.1648,sdlog,0.215033095
MS:1002791,16-HDoHE,[M-H]1-,m/z 189.1648,shift,12.54633629
MS:1002523,16-HDoHE,[M-H]1-,m/z 233.1546,meanlog,5.604486721
MS:1002523,16-HDoHE,[M-H]1-,m/z 233.1546,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 233.1546,scale,0.406944652
MS:1002523,16-HDoHE,[M-H]1-,m/z 233.1546,sdlog,0.036840541
MS:1002523,16-HDoHE,[M-H]1-,m/z 233.1546,shift,250
MS:1002791,16-HDoHE,[M-H]1-,m/z 233.1546,meanlog,4.838869321
MS:1002791,16-HDoHE,[M-H]1-,m/z 233.1546,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 233.1546,scale,0.324393025
MS:1002791,16-HDoHE,[M-H]1-,m/z 233.1546,sdlog,0.047772339
MS:1002791,16-HDoHE,[M-H]1-,m/z 233.1546,shift,112.9596065
MS:1002523,16-HDoHE,[M-H]1-,m/z 261.1493,meanlog,5.609987073
MS:1002523,16-HDoHE,[M-H]1-,m/z 261.1493,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 261.1493,scale,0.019316591
MS:1002523,16-HDoHE,[M-H]1-,m/z 261.1493,sdlog,0.036966251
MS:1002523,16-HDoHE,[M-H]1-,m/z 261.1493,shift,250
MS:1002791,16-HDoHE,[M-H]1-,m/z 261.1493,meanlog,3.026155299
MS:1002791,16-HDoHE,[M-H]1-,m/z 261.1493,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 261.1493,scale,0.029102366
MS:1002791,16-HDoHE,[M-H]1-,m/z 261.1493,sdlog,1.328263301
MS:1002791,16-HDoHE,[M-H]1-,m/z 261.1493,shift,-8.440511373
MS:1002523,16-HDoHE,[M-H]1-,m/z 281.2274,meanlog,5.608108041
MS:1002523,16-HDoHE,[M-H]1-,m/z 281.2274,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 281.2274,scale,0.03704515
MS:1002523,16-HDoHE,[M-H]1-,m/z 281.2274,sdlog,0.034347347
MS:1002523,16-HDoHE,[M-H]1-,m/z 281.2274,shift,250
MS:1002791,16-HDoHE,[M-H]1-,m/z 281.2274,meanlog,5.229710076
MS:1002791,16-HDoHE,[M-H]1-,m/z 281.2274,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 281.2274,scale,0.024875827
MS:1002791,16-HDoHE,[M-H]1-,m/z 281.2274,sdlog,0.032347712
MS:1002791,16-HDoHE,[M-H]1-,m/z 281.2274,shift,172.4367358
MS:1002523,16-HDoHE,[M-H]1-,m/z 299.2378,meanlog,5.607415516
MS:1002523,16-HDoHE,[M-H]1-,m/z 299.2378,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 299.2378,scale,0.032643063
MS:1002523,16-HDoHE,[M-H]1-,m/z 299.2378,sdlog,0.032514786
MS:1002523,16-HDoHE,[M-H]1-,m/z 299.2378,shift,250
MS:1002791,16-HDoHE,[M-H]1-,m/z 299.2378,meanlog,2.415285914
MS:1002791,16-HDoHE,[M-H]1-,m/z 299.2378,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 299.2378,scale,0.023533779
MS:1002791,16-HDoHE,[M-H]1-,m/z 299.2378,sdlog,0.537129693
MS:1002791,16-HDoHE,[M-H]1-,m/z 299.2378,shift,-4.640712983
MS:1002523,16-HDoHE,[M-H]1-,m/z 325.2172,meanlog,5.594279272
MS:1002523,16-HDoHE,[M-H]1-,m/z 325.2172,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 325.2172,scale,0.051998429
MS:1002523,16-HDoHE,[M-H]1-,m/z 325.2172,sdlog,0.035289788
MS:1002523,16-HDoHE,[M-H]1-,m/z 325.2172,shift,250
MS:1002791,16-HDoHE,[M-H]1-,m/z 325.2172,meanlog,3.43126489
MS:1002791,16-HDoHE,[M-H]1-,m/z 325.2172,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 325.2172,scale,0.062639818
MS:1002791,16-HDoHE,[M-H]1-,m/z 325.2172,sdlog,0.237800726
MS:1002791,16-HDoHE,[M-H]1-,m/z 325.2172,shift,20.22813985
MS:1002523,16-HDoHE,[M-H]1-,m/z 59.0139,meanlog,4.188585338
MS:1002523,16-HDoHE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,m/z 59.0139,scale,0.493351515
MS:1002523,16-HDoHE,[M-H]1-,m/z 59.0139,sdlog,0.350824968
MS:1002523,16-HDoHE,[M-H]1-,m/z 59.0139,shift,-0.803519754
MS:1002791,16-HDoHE,[M-H]1-,m/z 59.0139,meanlog,4.105939902
MS:1002791,16-HDoHE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,m/z 59.0139,scale,0.947834708
MS:1002791,16-HDoHE,[M-H]1-,m/z 59.0139,sdlog,0.782637327
MS:1002791,16-HDoHE,[M-H]1-,m/z 59.0139,shift,-10.31933726
MS:1002523,16-HDoHE,[M-H]1-,precursor,meanlog,3.110442818
MS:1002523,16-HDoHE,[M-H]1-,precursor,model,dlnormPar
MS:1002523,16-HDoHE,[M-H]1-,precursor,scale,0.769433884
MS:1002523,16-HDoHE,[M-H]1-,precursor,sdlog,0.267993484
MS:1002523,16-HDoHE,[M-H]1-,precursor,shift,8.927476974
MS:1002791,16-HDoHE,[M-H]1-,precursor,meanlog,1.860733422
MS:1002791,16-HDoHE,[M-H]1-,precursor,model,dlnormPar
MS:1002791,16-HDoHE,[M-H]1-,precursor,scale,0.407572406
MS:1002791,16-HDoHE,[M-H]1-,precursor,sdlog,0.518494793
MS:1002791,16-HDoHE,[M-H]1-,precursor,shift,-2.943237015
MS:1002523,18-HEPE,[M-H]1-,m/z 161.1337,meanlog,5.642181844
MS:1002523,18-HEPE,[M-H]1-,m/z 161.1337,model,dlnormPar
MS:1002523,18-HEPE,[M-H]1-,m/z 161.1337,scale,0.04697999
MS:1002523,18-HEPE,[M-H]1-,m/z 161.1337,sdlog,0.0444476
MS:1002523,18-HEPE,[M-H]1-,m/z 161.1337,shift,250
MS:1002791,18-HEPE,[M-H]1-,m/z 161.1337,meanlog,2.910625866
MS:1002791,18-HEPE,[M-H]1-,m/z 161.1337,model,dlnormPar
MS:1002791,18-HEPE,[M-H]1-,m/z 161.1337,scale,0.034165333
MS:1002791,18-HEPE,[M-H]1-,m/z 161.1337,sdlog,0.457636893
MS:1002791,18-HEPE,[M-H]1-,m/z 161.1337,shift,-2.190789111
MS:1002523,18-HEPE,[M-H]1-,m/z 201.1651,meanlog,5.633862106
MS:1002523,18-HEPE,[M-H]1-,m/z 201.1651,model,dlnormPar
MS:1002523,18-HEPE,[M-H]1-,m/z 201.1651,scale,0.030946907
MS:1002523,18-HEPE,[M-H]1-,m/z 201.1651,sdlog,0.038527871
MS:1002523,18-HEPE,[M-H]1-,m/z 201.1651,shift,250
MS:1002791,18-HEPE,[M-H]1-,m/z 201.1651,meanlog,3.083188086
MS:1002791,18-HEPE,[M-H]1-,m/z 201.1651,model,dlnormPar
MS:1002791,18-HEPE,[M-H]1-,m/z 201.1651,scale,0.032292847
MS:1002791,18-HEPE,[M-H]1-,m/z 201.1651,sdlog,0.621229386
MS:1002791,18-HEPE,[M-H]1-,m/z 201.1651,shift,-2.655343204
MS:1002523,18-HEPE,[M-H]1-,m/z 215.1806,meanlog,5.606666967
MS:1002523,18-HEPE,[M-H]1-,m/z 215.1806,model,dlnormPar
MS:1002523,18-HEPE,[M-H]1-,m/z 215.1806,scale,0.169451588
MS:1002523,18-HEPE,[M-H]1-,m/z 215.1806,sdlog,0.042967864
MS:1002523,18-HEPE,[M-H]1-,m/z 215.1806,shift,250
MS:1002791,18-HEPE,[M-H]1-,m/z 215.1806,meanlog,4.049779642
MS:1002791,18-HEPE,[M-H]1-,m/z 215.1806,model,dlnormPar
MS:1002791,18-HEPE,[M-H]1-,m/z 215.1806,scale,0.081430692
MS:1002791,18-HEPE,[M-H]1-,m/z 215.1806,sdlog,0.095373796
MS:1002791,18-HEPE,[M-H]1-,m/z 215.1806,shift,42.64621601
MS:1002523,18-HEPE,[M-H]1-,m/z 255.2120,meanlog,5.601290577
MS:1002523,18-HEPE,[M-H]1-,m/z 255.2120,model,dlnormPar
MS:1002523,18-HEPE,[M-H]1-,m/z 255.2120,scale,0.187273949
MS:1002523,18-HEPE,[M-H]1-,m/z 255.2120,sdlog,0.043117858
MS:1002523,18-HEPE,[M-H]1-,m/z 255.2120,shift,250
MS:1002791,18-HEPE,[M-H]1-,m/z 255.2120,meanlog,2.575476621
MS:1002791,18-HEPE,[M-H]1-,m/z 255.2120,model,dlnormPar
MS:1002791,18-HEPE,[M-H]1-,m/z 255.2120,scale,0.107438611
MS:1002791,18-HEPE,[M-H]1-,m/z 255.2120,sdlog,0.512411302
MS:1002791,18-HEPE,[M-H]1-,m/z 255.2120,shift,-2.863006958
MS:1002523,18-HEPE,[M-H]1-,m/z 259.1704,meanlog,5.524959532
MS:1002523,18-HEPE,[M-H]1-,m/z 259.1704,model,dlnormPar
MS:1002523,18-HEPE,[M-H]1-,m/z 259.1704,scale,0.236425451
MS:1002523,18-HEPE,[M-H]1-,m/z 259.1704,sdlog,0.04318845
